SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2350, 92, 0.0171, 0.0348, -1.0135, 0.7284, -0.2510, 0.3254, 19.1757, 25.5189, -63.8117, -1.4312, 0.4474, 41.3272, 0.9356, 0.0131, 0.0008, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2375, 93, 0.0142, 0.0343, -1.0141, 0.6499, 0.1627, -0.1705, 19.2049, 25.5189, -63.8117, -1.4314, 0.4482, 41.3252, 0.9356, 0.0131, 0.0007, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2400, 94, 0.0146, 0.0332, -1.0164, 0.2198, 0.1580, 0.1085, 19.2049, 25.5189, -63.8117, -1.4348, 0.4517, 41.3237, 0.9356, 0.0131, 0.0007, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2425, 95, 0.0158, 0.0332, -1.0143, -0.2823, 0.1529, 0.3873, 19.2049, 25.5189, -63.8117, -1.4372, 0.4542, 41.3229, 0.9356, 0.0131, 0.0007, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2450, 96, 0.0153, 0.0331, -1.0149, -0.7815, 0.0089, 0.9480, 19.2049, 25.5189, -63.8117, -1.4384, 0.4537, 41.3237, 0.9356, 0.0131, 0.0007, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2475, 97, 0.0154, 0.0347, -1.0172, -0.7770, -0.2673, 1.3018, 19.2049, 25.5189, -63.8117, -1.4395, 0.4521, 41.3256, 0.9356, 0.0131, 0.0007, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2500, 98, 0.0159, 0.0336, -1.0152, -0.3433, -0.5379, 1.2368, 19.0295, 25.4312, -64.0456, -1.4394, 0.4502, 41.3272, 0.9356, 0.0131, 0.0008, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2525, 99, 0.0166, 0.0345, -1.0164, 0.4463, -0.5304, 0.8885, 19.0295, 25.4312, -64.0456, -1.4378, 0.4487, 41.3279, 0.9356, 0.0131, 0.0008, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2550, 100, 0.0136, 0.0349, -1.0152, 0.8030, -0.4568, 0.4685, 19.0295, 25.4312, -64.0456, -1.4357, 0.4464, 41.3275, 0.9356, 0.0131, 0.0008, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2575, 101, 0.0149, 0.0331, -1.0156, 1.0831, -0.0395, -0.2366, 19.0295, 25.4312, -64.0456, -1.4328, 0.4461, 41.3253, 0.9356, 0.0131, 0.0008, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2600, 102, 0.0134, 0.0347, -1.0167, 0.5785, 0.0937, -0.1696, 19.0295, 25.4312, -64.0456, -1.4338, 0.4465, 41.3232, 0.9356, 0.0131, 0.0008, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2625, 103, 0.0157, 0.0349, -1.0147, 0.1490, 0.0206, 0.1104, 18.9126, 26.0450, -63.7825, -1.4440, 0.4547, 41.3210, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2650, 104, 0.0142, 0.0345, -1.0169, -0.2810, -0.0521, 0.3204, 18.9126, 26.0450, -63.7825, -1.4479, 0.4559, 41.3196, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2675, 105, 0.0152, 0.0331, -1.0152, -0.4929, -0.1257, 0.8806, 18.9126, 26.0450, -63.7825, -1.4487, 0.4554, 41.3197, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2700, 106, 0.0139, 0.0313, -1.0139, -0.2741, -0.2631, 1.1629, 18.9126, 26.0450, -63.7825, -1.4479, 0.4538, 41.3206, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2725, 107, 0.0158, 0.0347, -1.0149, 0.3017, -0.4629, 0.8872, 18.9126, 26.0450, -63.7825, -1.4471, 0.4525, 41.3208, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2750, 108, 0.0156, 0.0309, -1.0147, 1.0874, -0.2477, 0.1862, 19.1172, 25.6358, -64.1333, -1.4430, 0.4518, 41.3196, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2775, 109, 0.0156, 0.0309, -1.0147, 1.0874, -0.2477, 0.1862, 19.1172, 25.6358, -64.1333, -1.4389, 0.4511, 41.3184, 0.9356, 0.0131, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2800, 110, 0.0165, 0.0321, -1.0181, 0.5080, 0.0238, -0.0288, 19.1172, 25.6358, -64.1333, -1.4393, 0.4550, 41.3164, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2825, 111, 0.0149, 0.0321, -1.0145, -0.2116, 0.1547, 0.1776, 19.1172, 25.6358, -64.1333, -1.4424, 0.4586, 41.3149, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2850, 112, 0.0143, 0.0351, -1.0169, -0.6367, -0.1946, 0.8114, 19.1172, 25.6358, -64.1333, -1.4440, 0.4572, 41.3153, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2875, 113, 0.0146, 0.0340, -1.0144, -0.7052, -0.4024, 1.0941, 19.2926, 25.4604, -63.4025, -1.4449, 0.4552, 41.3167, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2900, 114, 0.0139, 0.0356, -1.0168, -0.1252, -0.7424, 1.3102, 19.2926, 25.4604, -63.4025, -1.4447, 0.4521, 41.3187, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2925, 115, 0.0138, 0.0333, -1.0142, 0.4476, -0.7354, 0.8217, 19.2926, 25.4604, -63.4025, -1.4427, 0.4491, 41.3194, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2950, 116, 0.0151, 0.0330, -1.0144, 1.0922, -0.6599, 0.4022, 19.2926, 25.4604, -63.4025, -1.4388, 0.4466, 41.3191, 0.9356, 0.0131, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2975, 117, 0.0138, 0.0354, -1.0161, 0.8007, -0.3865, 0.1877, 19.2926, 25.4604, -63.4025, -1.4377, 0.4449, 41.3181, 0.9356, 0.0131, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3000, 118, 0.0170, 0.0333, -1.0168, 0.4385, -0.1150, 0.1829, 19.4680, 26.3081, -63.7825, -1.4385, 0.4480, 41.3165, 0.9356, 0.0131, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3025, 119, 0.0157, 0.0331, -1.0130, 0.0075, -0.1187, 0.3220, 19.4680, 26.3081, -63.7825, -1.4436, 0.4533, 41.3152, 0.9356, 0.0132, 0.0007, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3050, 120, 0.0152, 0.0357, -1.0153, -0.5657, -0.1252, 0.7406, 19.4680, 26.3081, -63.7825, -1.4458, 0.4529, 41.3152, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3075, 121, 0.0163, 0.0337, -1.0149, -0.7058, -0.3339, 1.0931, 19.4680, 26.3081, -63.7825, -1.4467, 0.4517, 41.3163, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3100, 122, 0.0176, 0.0322, -1.0147, -0.3401, -0.8127, 1.3808, 19.4680, 26.3081, -63.7825, -1.4461, 0.4493, 41.3181, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3125, 123, 0.0147, 0.0357, -1.0161, 0.1618, -0.9431, 0.8941, 19.4972, 25.7819, -64.0748, -1.4455, 0.4461, 41.3190, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3150, 124, 0.0157, 0.0314, -1.0173, 0.5898, -0.7326, 0.5422, 19.4972, 25.7819, -64.0748, -1.4425, 0.4438, 41.3189, 0.9356, 0.0131, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3175, 125, 0.0138, 0.0313, -1.0157, 0.9456, -0.4545, 0.2589, 19.4972, 25.7819, -64.0748, -1.4388, 0.4418, 41.3182, 0.9356, 0.0131, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3200, 126, 0.0163, 0.0335, -1.0146, 0.0789, -0.2533, 0.0444, 19.4972, 25.7819, -64.0748, -1.4447, 0.4483, 41.3165, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3225, 127, 0.0163, 0.0335, -1.0146, 0.0789, -0.2533, 0.0444, 19.4972, 25.7819, -64.0748, -1.4505, 0.4547, 41.3148, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3250, 128, 0.0179, 0.0337, -1.0144, -0.7793, -0.1970, 1.0210, 19.4972, 25.7819, -64.0748, -1.4516, 0.4545, 41.3160, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3275, 129, 0.0159, 0.0322, -1.0151, -0.7757, -0.4722, 1.2349, 19.2049, 25.6065, -64.9518, -1.4520, 0.4525, 41.3177, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3300, 130, 0.0134, 0.0297, -1.0136, -0.1272, -0.6045, 1.1683, 19.2049, 25.6065, -64.9518, -1.4501, 0.4498, 41.3192, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3325, 131, 0.0161, 0.0324, -1.0156, 0.3755, -0.6678, 0.8905, 19.2049, 25.6065, -64.9518, -1.4480, 0.4478, 41.3200, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3350, 132, 0.0149, 0.0342, -1.0140, 0.7294, -0.3199, 0.3964, 19.2049, 25.6065, -64.9518, -1.4463, 0.4469, 41.3194, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3375, 133, 0.0149, 0.0333, -1.0150, 0.6550, -0.1820, 0.1843, 19.2049, 25.6065, -64.9518, -1.4455, 0.4472, 41.3183, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3400, 134, 0.0159, 0.0367, -1.0146, 0.4349, 0.1603, -0.0310, 18.5326, 25.6065, -64.1041, -1.4503, 0.4510, 41.3160, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3425, 135, 0.0126, 0.0329, -1.0150, -0.2840, 0.1547, 0.1075, 18.5326, 25.6065, -64.1041, -1.4540, 0.4522, 41.3141, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3450, 136, 0.0144, 0.0327, -1.0125, -0.7833, 0.0108, 0.6682, 18.5326, 25.6065, -64.1041, -1.4554, 0.4519, 41.3137, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3475, 137, 0.0144, 0.0335, -1.0127, -0.8483, -0.4042, 1.2338, 18.5326, 25.6065, -64.1041, -1.4563, 0.4497, 41.3150, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3500, 138, 0.0151, 0.0326, -1.0140, -0.4160, -0.4019, 1.3045, 18.5326, 25.6065, -64.1041, -1.4561, 0.4479, 41.3164, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3525, 139, 0.0142, 0.0345, -1.0141, 0.2302, -0.4638, 0.9571, 19.4388, 25.1681, -64.0164, -1.4553, 0.4461, 41.3177, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3550, 140, 0.0137, 0.0329, -1.0158, 0.8020, -0.3879, 0.3975, 19.4388, 25.1681, -64.0164, -1.4526, 0.4442, 41.3176, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3575, 141, 0.0170, 0.0329, -1.0171, 0.8725, -0.3180, 0.2568, 19.4388, 25.1681, -64.0164, -1.4498, 0.4441, 41.3171, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3600, 142, 0.0142, 0.0340, -1.0151, 0.7235, 0.0257, -0.0984, 19.4388, 25.1681, -64.0164, -1.4498, 0.4450, 41.3156, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3625, 143, 0.0168, 0.0335, -1.0172, 0.2922, 0.1580, 0.1785, 19.4388, 25.1681, -64.0164, -1.4515, 0.4492, 41.3147, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3650, 144, 0.0164, 0.0345, -1.0160, -0.7088, 0.0765, 1.1569, 19.0880, 25.4312, -63.8117, -1.4527, 0.4492, 41.3161, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3675, 145, 0.0164, 0.0345, -1.0160, -0.7088, 0.0765, 1.1569, 19.0880, 25.4312, -63.8117, -1.4538, 0.4491, 41.3175, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3700, 146, 0.0134, 0.0357, -1.0149, 0.0157, -0.5346, 1.0976, 19.0880, 25.4312, -63.8117, -1.4541, 0.4467, 41.3188, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3725, 147, 0.0152, 0.0332, -1.0135, 0.6625, -0.6650, 0.7511, 19.0880, 25.4312, -63.8117, -1.4514, 0.4444, 41.3192, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3750, 148, 0.0141, 0.0315, -1.0133, 0.8005, -0.3185, 0.2566, 19.0880, 25.4312, -63.8117, -1.4484, 0.4431, 41.3183, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3775, 149, 0.0156, 0.0332, -1.0160, 0.7956, -0.0418, -0.1672, 18.1526, 24.7004, -63.7533, -1.4469, 0.4440, 41.3160, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3800, 150, 0.0146, 0.0348, -1.0159, 0.5080, 0.0238, -0.0288, 18.1526, 24.7004, -63.7533, -1.4499, 0.4464, 41.3139, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3825, 151, 0.0144, 0.0320, -1.0164, -0.2106, 0.0858, 0.2485, 18.1526, 24.7004, -63.7533, -1.4521, 0.4489, 41.3124, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3850, 152, 0.0164, 0.0343, -1.0160, -0.6381, -0.1252, 0.6705, 18.1526, 24.7004, -63.7533, -1.4535, 0.4488, 41.3123, 0.9356, 0.0133, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3875, 153, 0.0156, 0.0315, -1.0134, -0.7046, -0.4708, 1.0952, 18.1526, 24.7004, -63.7533, -1.4534, 0.4467, 41.3134, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3900, 154, 0.0133, 0.0340, -1.0146, -0.3434, -0.4699, 1.3057, 19.0588, 25.3142, -63.6364, -1.4533, 0.4442, 41.3152, 0.9356, 0.0132, 0.0008, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3925, 155, 0.0144, 0.0341, -1.0157, 0.2328, -0.6702, 1.1000, 19.0588, 25.3142, -63.6364, -1.4519, 0.4415, 41.3166, 0.9356, 0.0132, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3950, 156, 0.0138, 0.0331, -1.0155, 0.5875, -0.4587, 0.5381, 19.0588, 25.3142, -63.6364, -1.4497, 0.4394, 41.3164, 0.9356, 0.0132, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3975, 157, 0.0110, 0.0331, -1.0127, 0.6557, -0.3185, 0.1165, 19.0588, 25.3142, -63.6364, -1.4485, 0.4370, 41.3152, 0.9356, 0.0132, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4000, 158, 0.0121, 0.0322, -1.0139, 0.2925, 0.0220, 0.0407, 19.0588, 25.3142, -63.6364, -1.4525, 0.4391, 41.3135, 0.9356, 0.0132, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4025, 159, 0.0144, 0.0330, -1.0133, -0.3549, 0.0173, 0.1094, 19.0588, 25.3142, -63.6364, -1.4572, 0.4427, 41.3120, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4050, 160, 0.0154, 0.0347, -1.0169, -0.8541, -0.1266, 0.6701, 18.3280, 24.9342, -64.4548, -1.4589, 0.4419, 41.3120, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4075, 161, 0.0153, 0.0335, -1.0170, -0.9234, -0.1299, 1.0896, 18.3280, 24.9342, -64.4548, -1.4599, 0.4406, 41.3130, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4100, 162, 0.0144, 0.0316, -1.0168, -0.8473, -0.4732, 1.3047, 18.3280, 24.9342, -64.4548, -1.4600, 0.4381, 41.3147, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4125, 163, 0.0144, 0.0316, -1.0168, -0.8473, -0.4732, 1.3047, 18.3280, 24.9342, -64.4548, -1.4601, 0.4356, 41.3164, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4150, 164, 0.0154, 0.0351, -1.0164, 0.5115, -0.1834, 0.2540, 18.3280, 24.9342, -64.4548, -1.4604, 0.4362, 41.3151, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4175, 165, 0.0163, 0.0336, -1.0139, 0.6525, -0.0437, -0.0275, 19.1757, 25.4312, -64.2210, -1.4609, 0.4393, 41.3134, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4200, 166, 0.0133, 0.0335, -1.0151, 0.0750, 0.1580, -0.0317, 19.1757, 25.4312, -64.2210, -1.4681, 0.4443, 41.3116, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4225, 167, 0.0157, 0.0330, -1.0153, -0.4992, 0.2204, 0.3159, 19.1757, 25.4312, -64.2210, -1.4695, 0.4459, 41.3107, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4250, 168, 0.0144, 0.0338, -1.0139, -0.9246, 0.0071, 1.0876, 19.1757, 25.4312, -64.2210, -1.4709, 0.4450, 41.3121, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4275, 169, 0.0159, 0.0325, -1.0153, -0.9195, -0.3376, 1.4424, 19.1757, 25.4312, -64.2210, -1.4715, 0.4433, 41.3144, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4300, 170, 0.0138, 0.0333, -1.0164, -0.5588, -0.5398, 1.3063, 18.7372, 25.1388, -63.7241, -1.4714, 0.4406, 41.3162, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4325, 171, 0.0148, 0.0330, -1.0169, 0.0875, -0.6697, 0.8899, 18.7372, 25.1388, -63.7241, -1.4702, 0.4384, 41.3168, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4350, 172, 0.0146, 0.0338, -1.0145, 0.5156, -0.5272, 0.4690, 18.7372, 25.1388, -63.7241, -1.4685, 0.4366, 41.3164, 0.9356, 0.0133, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4375, 173, 0.0165, 0.0333, -1.0167, 0.5814, -0.0451, 0.1122, 18.7372, 25.1388, -63.7241, -1.4684, 0.4393, 41.3149, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4400, 174, 0.0137, 0.0320, -1.0185, 0.4347, 0.2283, 0.0379, 18.7372, 25.1388, -63.7241, -1.4676, 0.4406, 41.3131, 0.9356, 0.0133, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4425, 175, 0.0133, 0.0321, -1.0151, -0.0684, 0.2921, 0.2457, 18.6787, 24.9927, -64.2210, -1.4690, 0.4424, 41.3120, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4450, 176, 0.0136, 0.0350, -1.0163, -0.9999, 0.1458, 0.7357, 18.6787, 24.9927, -64.2210, -1.4709, 0.4415, 41.3123, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4475, 177, 0.0159, 0.0331, -1.0158, -1.1395, -0.0633, 1.1581, 18.6787, 24.9927, -64.2210, -1.4722, 0.4406, 41.3137, 0.9356, 0.0134, 0.0009, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4500, 178, 0.0132, 0.0331, -1.0135, -0.8491, -0.1997, 1.3706, 18.6787, 24.9927, -64.2210, -1.4728, 0.4386, 41.3158, 0.9356, 0.0134, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4525, 179, 0.0139, 0.0341, -1.0144, -0.2021, -0.2626, 1.1630, 18.6787, 24.9927, -64.2210, -1.4728, 0.4371, 41.3172, 0.9356, 0.0134, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4550, 180, 0.0122, 0.0336, -1.0190, 0.3724, -0.4610, 0.6775, 18.2987, 25.1973, -64.8056, -1.4710, 0.4343, 41.3170, 0.9356, 0.0133, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4575, 181, 0.0122, 0.0336, -1.0190, 0.3724, -0.4610, 0.6775, 18.2987, 25.1973, -64.8056, -1.4693, 0.4316, 41.3168, 0.9356, 0.0133, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4600, 182, 0.0154, 0.0331, -1.0177, 0.0754, 0.1575, 0.0382, 18.2987, 25.1973, -64.8056, -1.4744, 0.4387, 41.3146, 0.9356, 0.0134, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4625, 183, 0.0137, 0.0327, -1.0155, -0.3541, 0.0844, 0.3182, 18.2987, 25.1973, -64.8056, -1.4761, 0.4396, 41.3133, 0.9356, 0.0134, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
